1024	652006.0
2048	589768.0
4096	1313173.0
8192	2644721.0
16384	5098473.0
32768	1.0697578E7
65536	2.3755518E7
131072	5.2278316E7
262144	1.48095249E8
524288	3.38572156E8
1048576	6.94760367E8
